episode,step,max_tile,avg_max_tile,epsilon,buffer_size
327,389,256,146.560,0.0500,57099
328,302,256,148.480,0.0500,57401
329,145,64,147.840,0.0500,57546
330,393,256,149.120,0.0500,57939
331,428,256,150.400,0.0500,58367
332,81,64,150.400,0.0500,58448
333,92,64,148.480,0.0500,58540
334,227,64,146.560,0.0500,58767
335,284,64,146.560,0.0500,59051
336,142,128,146.560,0.0500,59193
337,329,256,148.480,0.0500,59522
338,105,64,147.840,0.0500,59627
339,296,128,147.840,0.0500,59923
340,112,64,145.920,0.0500,60035
341,243,128,145.920,0.0500,60278
342,149,128,144.640,0.0500,60427
343,276,128,144.640,0.0500,60703
344,191,128,144.640,0.0500,60894
345,471,256,142.080,0.0500,61365
346,248,128,140.800,0.0500,61613
347,156,128,140.800,0.0500,61769
348,258,128,139.520,0.0500,62027
349,151,128,139.520,0.0500,62178
350,192,128,139.520,0.0500,62370
351,99,64,139.520,0.0500,62469
352,179,128,139.520,0.0500,62648
353,236,256,140.800,0.0500,62884
354,132,128,139.520,0.0500,63016
355,126,128,140.160,0.0500,63142
356,220,128,138.880,0.0500,63362
357,310,256,140.160,0.0500,63672
358,101,128,138.880,0.0500,63773
359,259,128,137.600,0.0500,64032
360,217,128,137.600,0.0500,64249
361,144,128,138.240,0.0500,64393
362,284,256,140.160,0.0500,64677
363,546,256,141.440,0.0500,65223
364,273,128,141.440,0.0500,65496
365,90,64,139.520,0.0500,65586
366,111,64,139.520,0.0500,65697
367,140,128,139.520,0.0500,65837
368,155,128,139.520,0.0500,65992
369,171,128,139.520,0.0500,66163
370,204,256,140.800,0.0500,66367
371,216,128,140.800,0.0500,66583
372,158,128,139.520,0.0500,66741
373,189,128,139.520,0.0500,66930
374,142,64,138.880,0.0500,67072
375,156,128,138.880,0.0500,67228
376,263,256,140.800,0.0500,67491
377,127,128,141.440,0.0500,67618
378,881,256,141.440,0.0500,68499
379,253,128,140.160,0.0500,68752
380,183,128,140.800,0.0500,68935
381,328,128,140.800,0.0500,69263
382,411,128,139.520,0.0500,69674
383,251,256,140.800,0.0500,69925
384,223,128,140.800,0.0500,70148
385,330,128,139.520,0.0500,70478
386,289,256,140.800,0.0500,70767
387,130,128,141.440,0.0500,70897
388,232,256,141.440,0.0500,71129
389,270,256,142.720,0.0500,71399
390,386,128,142.720,0.0500,71785
391,272,256,142.720,0.0500,72057
392,94,64,142.080,0.0500,72151
393,158,64,141.440,0.0500,72309
394,802,512,144.000,0.0500,73111
395,81,64,143.360,0.0500,73192
396,389,256,144.640,0.0500,73581
397,214,128,144.640,0.0500,73795
398,133,64,144.640,0.0500,73928
399,451,256,145.920,0.0500,74379
400,441,256,147.200,0.0500,74820
401,325,128,147.200,0.0500,75145
402,145,128,147.840,0.0500,75290
403,184,128,147.840,0.0500,75474
404,116,64,147.840,0.0500,75590
405,352,256,149.120,0.0500,75942
406,100,64,149.120,0.0500,76042
407,283,128,149.120,0.0500,76325
408,401,128,149.120,0.0500,76726
409,179,128,149.760,0.0500,76905
410,154,128,150.400,0.0500,77059
411,314,128,150.400,0.0500,77373
412,334,64,149.760,0.0500,77707
413,145,128,148.480,0.0500,77852
414,223,128,147.200,0.0500,78075
415,142,128,147.200,0.0500,78217
416,252,256,148.480,0.0500,78469
417,195,128,149.120,0.0500,78664
418,395,256,150.400,0.0500,79059
419,90,64,149.760,0.0500,79149
420,283,256,151.040,0.0500,79432
421,187,128,151.040,0.0500,79619
422,148,128,151.040,0.0500,79767
423,108,64,150.400,0.0500,79875
424,228,256,151.680,0.0500,80103
425,84,64,151.040,0.0500,80187
426,600,256,152.960,0.0500,80787
427,146,128,151.680,0.0500,80933
428,220,128,150.400,0.0500,81153
429,374,256,152.320,0.0500,81527
430,214,128,151.040,0.0500,81741
431,348,256,151.040,0.0500,82089
432,289,256,152.960,0.0500,82378
433,179,128,153.600,0.0500,82557
434,218,128,154.240,0.0500,82775
435,404,256,156.160,0.0500,83179
436,143,128,156.160,0.0500,83322
437,183,128,154.880,0.0500,83505
438,246,256,156.800,0.0500,83751
439,306,256,158.080,0.0500,84057
440,251,256,160.000,0.0500,84308
441,501,256,161.280,0.0500,84809
442,69,32,160.320,0.0500,84878
443,160,128,160.320,0.0500,85038
444,189,128,160.320,0.0500,85227
445,182,128,159.040,0.0500,85409
446,135,128,159.040,0.0500,85544
447,147,64,158.400,0.0500,85691
448,256,128,158.400,0.0500,85947
449,238,128,158.400,0.0500,86185
450,304,256,159.680,0.0500,86489
451,185,256,161.600,0.0500,86674
452,238,256,162.880,0.0500,86912
453,198,128,161.600,0.0500,87110
454,155,128,161.600,0.0500,87265
455,88,64,160.960,0.0500,87353
456,408,128,160.960,0.0500,87761
457,251,128,159.680,0.0500,88012
458,177,128,159.680,0.0500,88189
459,317,256,160.960,0.0500,88506
460,322,64,160.320,0.0500,88828
461,249,256,161.600,0.0500,89077
462,152,128,160.320,0.0500,89229
463,93,64,158.400,0.0500,89322
464,237,128,158.400,0.0500,89559
465,322,256,160.320,0.0500,89881
466,172,128,160.960,0.0500,90053
467,204,256,162.240,0.0500,90257
468,81,64,161.600,0.0500,90338
469,391,256,162.880,0.0500,90729
470,438,256,162.880,0.0500,91167
471,346,256,164.160,0.0500,91513
472,276,256,165.440,0.0500,91789
473,224,256,166.720,0.0500,92013
474,235,128,167.360,0.0500,92248
475,146,128,167.360,0.0500,92394
476,350,128,166.080,0.0500,92744
477,115,128,166.080,0.0500,92859
478,178,64,164.160,0.0500,93037
479,152,128,164.160,0.0500,93189
480,334,256,165.440,0.0500,93523
481,312,256,166.720,0.0500,93835
482,374,256,168.000,0.0500,94209
483,651,256,168.000,0.0500,94860
484,199,128,168.000,0.0500,95059
485,606,512,171.840,0.0500,95665
486,490,256,171.840,0.0500,96155
487,983,256,173.120,0.0500,97138
488,165,128,171.840,0.0500,97303
489,209,128,170.560,0.0500,97512
490,135,128,170.560,0.0500,97647
491,460,256,170.560,0.0500,98107
492,252,128,171.200,0.0500,98359
493,307,256,173.120,0.0500,98666
494,692,256,170.560,0.0500,99358
495,367,128,171.200,0.0500,99725
496,153,128,169.920,0.0500,99878
497,94,64,169.280,0.0500,99972
498,104,64,169.280,0.0500,100076
499,367,256,169.280,0.0500,100443
500,529,256,169.280,0.0500,100972
