episode,step,max_tile,avg_max_tile,epsilon,buffer_size
567,187,256,195.200,0.0500,139117
568,145,128,195.200,0.0500,139262
569,312,256,196.480,0.0500,139574
570,216,256,196.480,0.0500,139790
571,123,64,194.560,0.0500,139913
572,162,128,193.280,0.0500,140075
573,176,128,192.000,0.0500,140251
574,314,256,193.280,0.0500,140565
575,231,128,193.280,0.0500,140796
576,194,128,192.000,0.0500,140990
577,312,256,192.000,0.0500,141302
578,585,256,193.280,0.0500,141887
579,256,256,193.280,0.0500,142143
580,318,256,193.280,0.0500,142461
581,247,128,192.000,0.0500,142708
582,380,256,192.000,0.0500,143088
583,248,128,190.720,0.0500,143336
584,352,128,190.720,0.0500,143688
585,157,128,190.720,0.0500,143845
586,165,128,189.440,0.0500,144010
587,142,128,189.440,0.0500,144152
588,468,256,190.720,0.0500,144620
589,477,256,190.720,0.0500,145097
590,115,64,190.080,0.0500,145212
591,337,256,190.080,0.0500,145549
592,199,128,188.800,0.0500,145748
593,900,512,191.360,0.0500,146648
594,265,256,192.640,0.0500,146913
595,248,256,192.640,0.0500,147161
596,417,512,196.480,0.0500,147578
597,134,128,195.200,0.0500,147712
598,255,256,195.200,0.0500,147967
599,336,256,196.480,0.0500,148303
600,433,256,196.480,0.0500,148736
601,717,512,200.320,0.0500,149453
602,292,128,200.320,0.0500,149745
603,321,128,200.320,0.0500,150066
604,210,256,200.320,0.0500,150276
605,369,256,200.320,0.0500,150645
606,284,256,201.600,0.0500,150929
607,114,64,199.680,0.0500,151043
608,208,256,199.680,0.0500,151251
609,331,256,199.680,0.0500,151582
610,171,128,198.400,0.0500,151753
611,300,256,198.400,0.0500,152053
612,259,256,198.400,0.0500,152312
613,462,512,200.960,0.0500,152774
614,272,256,200.960,0.0500,153046
615,251,256,202.880,0.0500,153297
616,148,128,202.880,0.0500,153445
617,139,128,202.880,0.0500,153584
618,402,256,204.160,0.0500,153986
619,287,256,204.160,0.0500,154273
620,79,64,202.240,0.0500,154352
621,247,256,202.240,0.0500,154599
622,514,256,202.240,0.0500,155113
623,328,128,200.960,0.0500,155441
624,279,128,200.960,0.0500,155720
625,301,256,200.960,0.0500,156021
626,400,256,202.880,0.0500,156421
627,277,256,204.160,0.0500,156698
628,211,128,202.880,0.0500,156909
629,259,256,204.160,0.0500,157168
630,282,256,205.440,0.0500,157450
631,168,128,205.440,0.0500,157618
632,217,256,205.440,0.0500,157835
633,375,256,205.440,0.0500,158210
634,421,256,206.720,0.0500,158631
635,140,128,207.360,0.0500,158771
636,299,256,209.280,0.0500,159070
637,242,256,211.200,0.0500,159312
638,267,256,212.480,0.0500,159579
639,224,128,212.480,0.0500,159803
640,314,128,212.480,0.0500,160117
641,152,128,213.120,0.0500,160269
642,338,256,213.120,0.0500,160607
643,197,128,213.120,0.0500,160804
644,177,128,211.840,0.0500,160981
645,212,128,210.560,0.0500,161193
646,228,64,210.560,0.0500,161421
647,268,128,206.720,0.0500,161689
648,113,64,206.720,0.0500,161802
649,336,512,209.280,0.0500,162138
650,214,128,209.280,0.0500,162352
651,167,128,209.920,0.0500,162519
652,242,256,211.200,0.0500,162761
653,298,64,209.280,0.0500,163059
654,186,256,206.720,0.0500,163245
655,372,128,205.440,0.0500,163617
656,132,128,204.160,0.0500,163749
657,264,128,202.880,0.0500,164013
658,296,128,202.880,0.0500,164309
659,494,256,202.880,0.0500,164803
660,733,256,204.160,0.0500,165536
661,369,256,204.160,0.0500,165905
662,343,256,206.080,0.0500,166248
663,302,256,207.360,0.0500,166550
664,366,128,206.080,0.0500,166916
665,246,256,208.000,0.0500,167162
666,199,128,206.720,0.0500,167361
667,207,128,205.440,0.0500,167568
668,256,256,206.720,0.0500,167824
669,246,256,206.720,0.0500,168070
670,126,128,205.440,0.0500,168196
671,263,256,207.360,0.0500,168459
672,147,128,207.360,0.0500,168606
673,486,256,208.640,0.0500,169092
674,127,128,207.360,0.0500,169219
675,162,128,207.360,0.0500,169381
676,526,512,211.200,0.0500,169907
